listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
21961806,"Appartement Cosy, Calme et Lumineux",20162025,2014-08-17,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.85697,2.39986,Entire apartment,Entire place,2,1,"[""TV"", ""Iron"", ""Kitchen"", ""Breakfast"", ""Private entrance"", ""Heating"", ""Long term stays allowed"", ""Shampoo"", ""Elevator"", ""Essentials"", ""Washer"", ""Wifi""]",82,2,1125,100,10,10,10,10,10,10,f
23636300,"Charmant 2 piÃ¨ces 45m2 lumineux prÃ¨s metro, parcs",48646258,2015-11-10,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.87395,2.38474,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Oven"", ""Lockbox"", ""Heating"", ""Washer"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Dishes and silverware"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Free street parking"", ""Hot water"", ""Hangers"", ""Essentials"", ""Bed linens"", ""Long term stays allowed"", ""Dishwasher"", ""Stove""]",52,2,1125,100,10,10,10,10,10,10,f
23726864,Studio atypique 11Ã¨me,63122696,2016-03-15,"Paris, Ile-de-France, France",,,,f,1,t,f,Popincourt,,Paris,48.85435,2.38653,Entire apartment,Entire place,2,1,"[""Kitchen"", ""Hair dryer"", ""Hangers"", ""Smoke alarm"", ""Long term stays allowed"", ""Heating"", ""Washer"", ""Wifi""]",50,2,1125,100,10,10,10,10,10,10,f
25205911,Nice flat in the 18th district,10693645,2013-12-18,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.89408,2.34878,Entire apartment,Entire place,2,1,"[""Kitchen"", ""Hair dryer"", ""Iron"", ""Smoke alarm"", ""Free street parking"", ""Heating"", ""Long term stays allowed"", ""Shampoo"", ""Essentials"", ""Washer"", ""Wifi""]",50,2,1125,100,10,10,10,10,10,10,f
25439485,Appart Menilmontant,192032202,2018-05-28,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.86688,2.38302,Entire apartment,Entire place,2,1,"[""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Pour-over coffee"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Cleaning products"", ""Clothing storage: closet"", ""Private entrance"", ""Hot water kettle"", ""Heating"", ""Freezer"", ""Kitchen"", ""Hair dryer"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Drying rack for clothing"", ""Shampoo"", ""Laundromat nearby"", ""Shower gel"", ""Bed linens""]",45,2,1125,100,10,10,10,10,10,10,f
25969750,Charmant deux piÃ¨ces dans le 11eme,27142175,2015-02-03,"Paris, Ile-de-France, France",,,,f,1,t,t,Reuilly,,Paris,48.84998,2.38029,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Dedicated workspace"", ""Hair dryer"", ""Wifi"", ""Kitchen"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Long term stays allowed"", ""Breakfast""]",90,2,1125,100,10,10,10,10,10,10,f
26114625,Appartement de charme cÅ“ur de Paris,8079488,2013-08-11,"Paris, Ile-de-France, France",,,,f,1,t,f,Opera,,Paris,48.87849,2.34333,Entire apartment,Entire place,2,1,"[""Kitchen"", ""Coffee maker"", ""Hangers"", ""Oven"", ""Long term stays allowed"", ""Iron"", ""Smoke alarm"", ""Cable TV"", ""Hot water"", ""Refrigerator"", ""Stove"", ""Essentials"", ""TV"", ""Dishwasher"", ""Breakfast"", ""Dishes and silverware"", ""Hair dryer"", ""Shampoo"", ""Heating"", ""Cooking basics"", ""Microwave"", ""Wifi""]",100,2,1125,100,10,10,10,10,10,10,f
27716734,Cosy flat in central Paris/Bastille,16205186,2014-05-31,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85435,2.37804,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Breakfast"", ""Wifi"", ""Kitchen"", ""Dishes and silverware"", ""Cooking basics"", ""Hot water"", ""Essentials"", ""Host greets you"", ""Long term stays allowed"", ""TV"", ""Stove"", ""Coffee maker""]",50,2,1125,100,10,10,10,10,10,10,f
27949347,"Joli deux piÃ¨ces lumineux, cosy & central",10471371,2013-12-06,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.87838,2.35099,Entire apartment,Entire place,2,1,"[""Oven"", ""Lockbox"", ""Heating"", ""Washer"", ""Dryer"", ""Wifi"", ""Kitchen"", ""Dishes and silverware"", ""Refrigerator"", ""Cooking basics"", ""Essentials"", ""Long term stays allowed"", ""Dishwasher"", ""Stove"", ""Coffee maker"", ""Microwave""]",100,2,1125,100,10,10,10,10,10,10,f
28446842,Appartement Charmant - Quartier Jourdain,31865771,2015-04-24,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.87447,2.38701,Entire apartment,Entire place,2,1,"[""Shampoo"", ""First aid kit"", ""Heating"", ""TV"", ""Iron"", ""Indoor fireplace"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Breakfast"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",90,2,1125,100,10,10,10,10,10,10,f
29794817,Calme au coeur de Paris,85604502,2016-07-24,"Paris, Ile-de-France, France",,,,t,1,t,t,Popincourt,,Paris,48.8636,2.37288,Entire apartment,Entire place,2,1,"[""Dishes and silverware"", ""Hangers"", ""Stove"", ""Coffee maker"", ""Iron"", ""Dryer"", ""Dedicated workspace"", ""Essentials"", ""Private entrance"", ""Bed linens"", ""Dishwasher"", ""Paid parking off premises"", ""Shampoo"", ""Heating"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed""]",110,2,1125,100,10,10,10,10,10,10,f
30347838,Cosy and bright flat close to the Arc de Triomphe,190452933,2018-05-19,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.87671,2.28885,Entire apartment,Entire place,2,1,"[""Heating"", ""Iron"", ""Kitchen"", ""Essentials"", ""Washer"", ""Hangers"", ""Wifi"", ""Elevator"", ""Long term stays allowed""]",90,2,1125,100,10,10,10,10,10,10,f
30583783,BOOK A FLAT IN BATIGNOLLES NEIGHBORHOOD,208645243,2018-08-10,"Paris, Ile-de-France, France",,,,f,1,t,f,Batignolles-Monceau,,Paris,48.88656,2.31711,Entire apartment,Entire place,2,1,"[""Heating"", ""Washer"", ""Dedicated workspace"", ""Elevator"", ""Wifi"", ""Kitchen"", ""Dishes and silverware"", ""Refrigerator"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""Coffee maker""]",90,2,1125,100,10,10,10,10,10,10,f
30770048,Cosy Parisian flat - Orsay/Saint Germain/Tuileries,17856448,2014-07-09,"Paris, Ile-de-France, France",,,,t,1,t,t,Palais-Bourbon,,Paris,48.85994,2.32425,Entire apartment,Entire place,2,1,"[""Dishes and silverware"", ""Hangers"", ""Stove"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Smoke alarm"", ""Essentials"", ""Dishwasher"", ""TV"", ""Shampoo"", ""Heating"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Microwave""]",120,2,1125,100,10,10,10,10,10,10,f
31097234,Quiet and cosy flat in the heart of Paris,47634024,2015-10-28,"Paris, Ile-de-France, France",,,,f,1,t,f,Enclos-St-Laurent,,Paris,48.87133,2.352,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Dishes and silverware"", ""Oven"", ""Heating"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Bed linens"", ""Carbon monoxide alarm"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Stove"", ""Long term stays allowed"", ""Dedicated workspace""]",120,2,1125,100,10,10,10,10,10,10,f
31314982,Deux piÃ¨ces cozy dans le 17Ã¨me arrondissement,29885190,2015-03-23,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.89002,2.32339,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you""]",110,2,1125,100,10,10,10,10,10,10,f
31990119,Cosy apartment in Paris 12Ã¨me,88961787,2016-08-09,"Paris, Ile-de-France, France",,,,f,1,t,t,Reuilly,,Paris,48.84341,2.40503,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Washer"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""First aid kit"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""Breakfast""]",60,2,1125,100,10,10,10,10,10,10,f
32539506,Appartement cosy et calme Ã  deux pas de Montmartre,185197774,2018-04-19,"Paris, Ile-de-France, France",,,,f,1,t,f,Buttes-Montmartre,,Paris,48.89044,2.33198,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Iron"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed""]",120,2,1125,100,10,10,10,10,10,10,f
32571299,Roof top in Montmartre with view,243868011,2019-02-18,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.89062,2.33534,Entire apartment,Entire place,2,1,"[""Patio or balcony"", ""Elevator"", ""Dishes and silverware"", ""Hangers"", ""Stove"", ""Coffee maker"", ""Breakfast"", ""Iron"", ""Dedicated workspace"", ""Essentials"", ""Dishwasher"", ""TV"", ""Shampoo"", ""Heating"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Host greets you""]",115,2,1125,100,10,10,10,10,10,10,f
32601193,Appartement calme et lumineux MONTMARTRE,64772941,2016-03-28,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.89162,2.34764,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Essentials"", ""Long term stays allowed"", ""Host greets you"", ""Carbon monoxide alarm""]",65,2,1125,100,10,10,10,10,10,10,f
32695352,Lovely 1 bed flat close to Montmartre 43 sqm,2366457,2012-05-14,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88767,2.35197,Entire apartment,Entire place,2,1,"[""Dishwasher"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Iron"", ""Dryer"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Private entrance"", ""Free street parking"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Breakfast"", ""Washer"", ""Cooking basics"", ""Shampoo""]",80,2,1125,100,10,10,10,10,10,10,f
32881124,Charmant 2 piÃ¨ces Paris Gambetta,44668910,2015-09-20,"Paris, Ile-de-France, France",,,,f,1,t,f,Menilmontant,,Paris,48.8669,2.3954,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Long term stays allowed""]",65,2,1125,100,10,10,10,10,10,10,f
33106514,Appartement calme Sentier Montorgueil,195852801,2018-06-15,"Paris, Ile-de-France, France",,,,f,1,t,f,Bourse,,Paris,48.86993,2.35043,Entire apartment,Entire place,2,1,"[""Dishes and silverware"", ""Coffee maker"", ""Iron"", ""Dedicated workspace"", ""Smoke alarm"", ""Essentials"", ""Bed linens"", ""Dishwasher"", ""TV"", ""Shampoo"", ""Heating"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Microwave""]",125,2,1125,100,10,10,10,10,10,10,f
33263741,Trendy and spacious flat in the heart of Paris,16043554,2014-05-27,"Paris, Ile-de-France, France",,,,t,1,t,t,Enclos-St-Laurent,,Paris,48.87139,2.35346,Entire apartment,Entire place,2,1,"[""TV"", ""Kitchen"", ""Lockbox"", ""Smoke alarm"", ""Dishwasher"", ""Cooking basics"", ""Hot water"", ""Heating"", ""Refrigerator"", ""Long term stays allowed"", ""Stove"", ""Essentials"", ""Dishes and silverware"", ""Washer"", ""Microwave"", ""Oven"", ""Dryer"", ""Wifi""]",52,2,1125,100,10,10,10,10,10,10,f
33554444,Lovely flat with balcony in Le Marais,50310003,2015-12-01,"Paris, Ile-de-France, France",,,,f,1,t,t,Temple,,Paris,48.8626,2.36426,Entire apartment,Entire place,2,1,"[""Kitchen"", ""Iron"", ""Coffee maker"", ""Hangers"", ""Smoke alarm"", ""Cooking basics"", ""Host greets you"", ""Dedicated workspace"", ""Hot water"", ""Heating"", ""Refrigerator"", ""Long term stays allowed"", ""Stove"", ""Essentials"", ""Dishes and silverware"", ""Washer"", ""Microwave"", ""Wifi""]",90,2,1125,100,10,10,10,10,10,10,f
33794646,Lovely flat near the Opera and Gare du Nord,6441544,2013-05-17,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.87932,2.35416,Entire apartment,Entire place,2,1,"[""Iron"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Kitchen"", ""Elevator"", ""First aid kit"", ""Essentials"", ""Hangers"", ""Long term stays allowed""]",80,2,1125,100,10,10,10,10,10,10,f
33871799,Charmant appartement ancien au coeur du XÃ¨me,21981244,2014-09-30,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.87846,2.3564,Entire apartment,Entire place,2,1,"[""TV"", ""Iron"", ""Smoke alarm"", ""Breakfast"", ""Long term stays allowed"", ""Elevator"", ""Essentials"", ""Heating"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi""]",95,2,1125,100,10,10,10,10,10,10,f
34086057,Un oasis de calme et de lumiÃ¨re dans le 18e,7962061,2013-08-05,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.89325,2.33132,Entire apartment,Entire place,2,1,"[""Kitchen"", ""Iron"", ""Smoke alarm"", ""Breakfast"", ""Heating"", ""Shampoo"", ""Elevator"", ""Essentials"", ""Washer"", ""Long term stays allowed""]",27,2,1125,100,10,10,10,10,10,10,f
34387369,Appartement Haussmanien Opera /Galleries Lafayette,6554108,2013-05-24,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.87509,2.33326,Entire apartment,Entire place,2,1,"[""Iron"", ""Heating"", ""Washer"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Long term stays allowed"", ""TV""]",120,2,1125,100,10,10,10,10,10,10,f
34646778,"Luxurious flat, balcony view on the Eiffel tower",26982028,2015-01-31,"Paris, Ile-de-France, France",,,,f,1,t,t,Passy,,Paris,48.84839,2.273,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Elevator"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""TV"", ""Breakfast""]",90,2,1125,100,10,10,10,10,10,10,f
34860468,"Bel appartement parisien, parfait pour un couple !",162221993,2017-12-11,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85679,2.38678,Entire apartment,Entire place,2,1,"[""Heating"", ""Iron"", ""Essentials"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace""]",95,2,1125,100,10,10,10,10,10,10,f
34975654,Appartement cosy au pied de Montmartre / Pigalle,44776729,2015-09-21,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.88028,2.34297,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Breakfast"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""First aid kit"", ""Hot water"", ""Essentials"", ""Long term stays allowed"", ""Bed linens"", ""TV"", ""Stove"", ""Coffee maker"", ""Microwave""]",80,2,1125,100,10,10,10,10,10,10,f
35180577,Cosy and luminous flat in the center of Paris,28380961,2015-02-26,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.87368,2.35276,Entire apartment,Entire place,2,1,"[""Iron"", ""Washer"", ""Elevator"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Private entrance"", ""Long term stays allowed"", ""Carbon monoxide alarm""]",130,2,1125,100,10,10,10,10,10,10,f
35478633,Appartement de charme en plein centre,901882,2011-08-01,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.87337,2.36006,Entire apartment,Entire place,2,1,"[""Heating"", ""Washer"", ""Elevator"", ""Smoke alarm"", ""Cable TV"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""TV""]",120,2,1125,100,10,10,10,10,10,10,f
35543595,"Spacious, rustic & cozy Apt. with Sacre Coeur view",267414503,2019-06-09,"Paris, Ile-de-France, France",,,,f,1,t,f,Buttes-Montmartre,,Paris,48.89608,2.34888,Entire apartment,Entire place,2,1,"[""Hair dryer"", ""Wifi"", ""Kitchen"", ""Long term stays allowed"", ""Essentials""]",45,2,1125,100,10,10,10,10,10,10,f
36433676,Joli 2 piÃ¨ces dans le 13e art de Paris,190120808,2018-05-17,"Paris, Ile-de-France, France",,,,f,1,t,t,Gobelins,,Paris,48.82516,2.35102,Entire apartment,Entire place,2,1,"[""Dishes and silverware"", ""Pocket wifi"", ""Hangers"", ""Luggage dropoff allowed"", ""Stove"", ""Coffee maker"", ""Iron"", ""Dedicated workspace"", ""Smoke alarm"", ""Essentials"", ""Bed linens"", ""TV"", ""Shampoo"", ""Heating"", ""Washer"", ""Cable TV"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Microwave""]",30,2,1125,100,10,10,10,10,10,10,f
37372446,Cocon parisien proche transport,16014727,2014-05-26,"Paris, Ile-de-France, France",,,,f,1,t,t,Observatoire,,Paris,48.82502,2.334,Entire apartment,Entire place,2,1,"[""Iron"", ""Washer"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""TV""]",48,2,1125,100,10,10,10,10,10,10,f
39578618,Appartement de charme Ã  Montmartre,135816126,2017-06-19,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.89131,2.32705,Entire apartment,Entire place,2,1,"[""Heating"", ""Hair dryer"", ""Dedicated workspace"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Private entrance"", ""Long term stays allowed"", ""TV""]",70,2,1125,100,10,10,10,10,10,10,f
39661325,Cosy apartment in a courtyard in Paris,10573900,2013-12-11,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.83675,2.29896,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Washer"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Essentials"", ""Long term stays allowed"", ""Breakfast""]",80,2,1125,100,10,10,10,10,10,10,f
40138837,Charming apartment in Montmartre,70226434,2016-05-03,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88639,2.33891,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Oven"", ""Patio or balcony"", ""Heating"", ""Washer"", ""Hair dryer"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Essentials"", ""Long term stays allowed"", ""Host greets you"", ""Stove"", ""Coffee maker""]",110,2,1125,100,10,10,10,10,10,10,f
40414327,"Modern 1 bedroom flat, Calm & Cosy",29214798,2015-03-12,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.86327,2.38427,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Private entrance"", ""Long term stays allowed"", ""TV""]",120,2,1125,100,10,10,10,10,10,10,f
40479799,Parisian Appartement near PÃ¨re Lachaise,13803334,2014-04-02,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85936,2.38572,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""First aid kit"", ""Hot water"", ""Essentials"", ""Hangers"", ""Long term stays allowed""]",75,2,1125,100,10,10,10,10,10,10,f
40673335,COSY APARTMENT IN HEART OF PARIS NEAR THE LOUVRE,315461678,2019-12-08,"Paris, Ile-de-France, France",,,,f,1,t,t,Louvre,,Paris,48.86064,2.34266,Entire apartment,Entire place,2,1,"[""Table corner guards"", ""Outlet covers"", ""Children\u2019s books and toys"", ""Essentials"", ""Children\u2019s dinnerware"", ""Hangers"", ""Changing table"", ""Smoke alarm"", ""Wifi"", ""Crib"", ""Long term stays allowed"", ""Dedicated workspace"", ""High chair"", ""TV"", ""Iron"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Microwave"", ""Cooking basics"", ""Baby bath"", ""Cable TV"", ""Paid parking off premises"", ""Bread maker"", ""Bed linens"", ""Carbon monoxide alarm""]",300,2,1125,100,10,10,10,10,10,10,f
41221517,Cosy appartment near Montmartre,4120103,2012-11-11,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88841,2.34944,Entire apartment,Entire place,2,1,"[""Oven"", ""Heating"", ""Hair dryer"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""Cooking basics"", ""Refrigerator"", ""Hot water"", ""Hangers"", ""Essentials"", ""Bed linens"", ""Private entrance"", ""Long term stays allowed"", ""TV"", ""Stove""]",60,2,1125,100,10,10,10,10,10,10,f
